ID,REF_DATE,GEO,DGUID,Type of product,Type of storage,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
4478,1980-09,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,0,,,,0
4479,1980-09,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,0,,,,0
4480,1980-09,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
4481,1980-09,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
4482,1980-09,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
4483,1980-09,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,0,,,,0
4484,1980-09,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,0,,,,0
4485,1980-09,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,0,,,,0
4486,1980-09,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
4487,1980-09,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
4488,1980-09,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,0,,,,0
4489,1980-10,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,0,,,,0
4490,1980-10,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,0,,,,0
4491,1980-10,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,0,,,,0
4492,1980-10,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,0,,,,0
4493,1980-10,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,0,,,,0
4494,1980-10,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,0,,,,0
4495,1980-10,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
4496,1980-10,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,0,,,,0
4497,1980-10,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,0,,,,0
4498,1980-10,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,0,,,,0
4499,1980-10,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,0,,,,0
4500,1980-10,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,0,,,,0
4501,1980-10,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,0,,,,0
4502,1980-10,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,0,,,,0
4503,1980-10,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,0,,,,0
4504,1980-10,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,0,,,,0
4505,1980-10,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,0,,,,0
4506,1980-10,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,0,,,,0
4507,1980-10,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,0,,,,0
4508,1980-10,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,0,,,,0
4509,1980-10,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
4510,1980-10,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,0,,,,0
4511,1980-10,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
4512,1980-10,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
4513,1980-10,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,0,,,,0
4514,1980-10,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,0,,,,0
4515,1980-10,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
4516,1980-10,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
4517,1980-10,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
4518,1980-10,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,0,,,,0
4519,1980-10,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,0,,,,0
4520,1980-10,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
4521,1980-10,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
4522,1980-10,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
4523,1980-10,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,0,,,,0
4524,1980-10,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,0,,,,0
4525,1980-10,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,0,,,,0
4526,1980-10,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
4527,1980-10,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
4528,1980-10,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,0,,,,0
4529,1980-11,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,1781,,,,0
4530,1980-11,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,60045,,,,0
4531,1980-11,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,66795,,,,0
4532,1980-11,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,21265,,,,0
4533,1980-11,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,56234,,,,0
4534,1980-11,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,961,,,,0
4535,1980-11,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,4,,,,0
4536,1980-11,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,4817,,,,0
4537,1980-11,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,2048,,,,0
4538,1980-11,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,7749,,,,0
4539,1980-11,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,203,,,,0
4540,1980-11,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,15544,,,,0
4541,1980-11,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,26692,,,,0
4542,1980-11,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,12882,,,,0
4543,1980-11,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,8710,,,,0
4544,1980-11,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,173,,,,0
4545,1980-11,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,37251,,,,0
4546,1980-11,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,28525,,,,0
4547,1980-11,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,2674,,,,0
4548,1980-11,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,35220,,,,0
4549,1980-11,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,238,,,,0
4550,1980-11,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,1557,,,,0
4551,1980-11,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,2268,,,,0
4552,1980-11,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
4553,1980-11,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,1915,,,,0
4554,1980-11,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,8,,,,0
4555,1980-11,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
4556,1980-11,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
4557,1980-11,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
4558,1980-11,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,0,,,,0
4559,1980-11,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,148,,,,0
4560,1980-11,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,1315,,,,0
4561,1980-11,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,1090,,,,0
4562,1980-11,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,593,,,,0
4563,1980-11,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,857,,,,0
4564,1980-11,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,50,,,,0
4565,1980-11,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,4374,,,,0
4566,1980-11,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,3403,,,,0
4567,1980-11,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,3068,,,,0
4568,1980-11,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,1783,,,,0
4569,1980-12,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,1595,,,,0
4570,1980-12,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,53343,,,,0
4571,1980-12,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,55442,,,,0
4572,1980-12,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,27768,,,,0
4573,1980-12,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,56503,,,,0
4574,1980-12,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,855,,,,0
4575,1980-12,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,8,,,,0
4576,1980-12,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,3628,,,,0
4577,1980-12,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,3966,,,,0
4578,1980-12,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,7288,,,,0
4579,1980-12,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,167,,,,0
4580,1980-12,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,16216,,,,0
4581,1980-12,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,20725,,,,0
4582,1980-12,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,15476,,,,0
4583,1980-12,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,9040,,,,0
4584,1980-12,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,161,,,,0
4585,1980-12,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,32117,,,,0
4586,1980-12,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,26241,,,,0
4587,1980-12,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,5980,,,,0
4588,1980-12,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,36698,,,,0
4589,1980-12,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,219,,,,0
4590,1980-12,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,1055,,,,0
4591,1980-12,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,2125,,,,0
4592,1980-12,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
4593,1980-12,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,954,,,,0
4594,1980-12,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,7,,,,0
4595,1980-12,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
4596,1980-12,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
4597,1980-12,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
4598,1980-12,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,0,,,,0
4599,1980-12,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,133,,,,0
4600,1980-12,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,1315,,,,0
4601,1980-12,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,1542,,,,0
4602,1980-12,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,197,,,,0
4603,1980-12,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,1093,,,,0
4604,1980-12,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,52,,,,0
4605,1980-12,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,2632,,,,0
4606,1980-12,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,1181,,,,0
4607,1980-12,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,2149,,,,0
4608,1980-12,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,1430,,,,0
4609,1981-01,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,1384,,,,0
4610,1981-01,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,43353,,,,0
4611,1981-01,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,36574,,,,0
4612,1981-01,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,19478,,,,0
4613,1981-01,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,45487,,,,0
4614,1981-01,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,737,,,,0
4615,1981-01,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
4616,1981-01,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,2024,,,,0
4617,1981-01,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,2698,,,,0
4618,1981-01,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,5068,,,,0
4619,1981-01,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,133,,,,0
4620,1981-01,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,12287,,,,0
4621,1981-01,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,12172,,,,0
4622,1981-01,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,11829,,,,0
4623,1981-01,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,7452,,,,0
4624,1981-01,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,150,,,,0
4625,1981-01,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,27589,,,,0
4626,1981-01,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,19588,,,,0
4627,1981-01,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,4212,,,,0
4628,1981-01,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,28807,,,,0
4629,1981-01,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,195,,,,0
4630,1981-01,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,519,,,,0
4631,1981-01,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,1723,,,,0
4632,1981-01,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
4633,1981-01,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,1808,,,,0
4634,1981-01,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,7,,,,0
4635,1981-01,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
4636,1981-01,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
4637,1981-01,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
4638,1981-01,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,0,,,,0
4639,1981-01,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,118,,,,0
4640,1981-01,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,1134,,,,0
4641,1981-01,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,454,,,,0
4642,1981-01,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
4643,1981-01,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,843,,,,0
4644,1981-01,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,45,,,,0
4645,1981-01,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,1824,,,,0
4646,1981-01,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,612,,,,0
4647,1981-01,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,739,,,,0
4648,1981-01,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,1509,,,,0
4649,1981-02,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,1127,,,,0
4650,1981-02,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,30994,,,,0
4651,1981-02,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,19881,,,,0
4652,1981-02,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,11865,,,,0
4653,1981-02,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,34860,,,,0
4654,1981-02,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,614,,,,0
4655,1981-02,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
4656,1981-02,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,847,,,,0
4657,1981-02,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,955,,,,0
4658,1981-02,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,3928,,,,0
4659,1981-02,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,101,,,,0
4660,1981-02,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,7960,,,,0
4661,1981-02,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,6522,,,,0
4662,1981-02,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,7718,,,,0
4663,1981-02,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,6580,,,,0
4664,1981-02,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,99,,,,0
4665,1981-02,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,21244,,,,0
4666,1981-02,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,11349,,,,0
4667,1981-02,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,2697,,,,0
4668,1981-02,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,22276,,,,0
4669,1981-02,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,173,,,,0
4670,1981-02,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,147,,,,0
4671,1981-02,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,696,,,,0
4672,1981-02,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
4673,1981-02,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,1291,,,,0
4674,1981-02,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,6,,,,0
4675,1981-02,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
4676,1981-02,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
4677,1981-02,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
4678,1981-02,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,0,,,,0
4679,1981-02,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,95,,,,0
4680,1981-02,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,816,,,,0
4681,1981-02,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
4682,1981-02,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
4683,1981-02,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,404,,,,0
4684,1981-02,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,39,,,,0
4685,1981-02,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,828,,,,0
4686,1981-02,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,468,,,,0
4687,1981-02,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,494,,,,0
4688,1981-02,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,381,,,,0
4689,1981-03,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,907,,,,0
4690,1981-03,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,23382,,,,0
4691,1981-03,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,8816,,,,0
4692,1981-03,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,5950,,,,0
4693,1981-03,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,26050,,,,0
